Id,subproject,phs_id,project_num,radx_id,tier
new_diag_symptoms_6_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_7_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_8_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_9_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_10_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_11_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_12_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_13_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_0_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
exposed_1_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
exposed_2_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
exposed_3_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
exposed_4_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
infected_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_1_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_2_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_3_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_4_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_5_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_6_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_7_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_8_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_other_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_family_1_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_family_2_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_family_3_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_1_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_2_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_3_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_4_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_5_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_6_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_7_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_0_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
worried_infected_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
worried_othersinfected_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
worried_physical_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
worried_mental_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
readingtalking_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
positivechange_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
positivechange_specify_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
schoolclosed_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
class_insession_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
class_inperson_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
onlineclasses_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
internet_access_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
assignments_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
mealsfromschool_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
job_status_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
work_onsite_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
work_telework_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
work_laidoff_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
work_losejob_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
current_restrictions_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
finance_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
concern_housing_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
concern_food_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
hopeful_covid_end_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
bed_weekday_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
bed_weekend_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
sleephrs_weekday_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
sleephrs_weekend_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
exercise_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
outdoorsprior_2_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
worry_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
sad_happy_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
relax_anxious_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
restless_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
tired_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
focus_self_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
irritable_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
lonely_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
media_tv_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
media_social_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
media_games_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
alcohol_crisis_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
vaping_crisis_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
tobacco_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
cannabis_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
othersubstances_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
other_concern_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
sixmo_parent_survey_age_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
relationship_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
relationship_other_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
vaccine_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
vaccine_type_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
vaccine_side_effects_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
side_effect_status_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
vaccine_side_effects_child_2_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
side_effect_status_child_2_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
vaccine_side_effects_booster_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
side_effect_status_booster_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_1_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_2_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_3_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_4_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_5_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_6_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_7_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_8_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_9_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_10_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_11_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_12_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_13_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_child_0_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
exposed_child_1_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
exposed_child_2_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
exposed_child_3_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
exposed_child_4_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
infected_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_child_1_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_child_2_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_child_3_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_child_4_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_child_5_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_child_6_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_child_7_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_child_8_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
symptoms_other_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_family_child_1_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_family_child_2_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_family_child_0_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_child_1_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_child_2_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_child_3_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_child_4_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_child_5_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_child_6_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_child_7_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
covid_impact_child_0_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
worried_infected_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
worried_othersinfected_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
worried_physical_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
worried_mental_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
readingtalking_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
positivechange_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
schoolclosed_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
class_insession_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
class_inperson_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
onlineclasses_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
internet_access_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
assignments_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
meals_school_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
current_restrictions_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
inpersonconvo_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
timeoutside_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
restrictions_stress_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
restrictions_outside_contacts_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
restrictions_distancing_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
restrictions_family_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
restrictions_family_stress_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
restrictions_friends_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
restrictions_friends_stress_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
restrictions_events_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
finance_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
concern_housing_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
concern_food_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
hopeful_covid_end_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
bed_weekday_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
bed_weekend_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
sleephrs_weekday_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
sleephrs_weekend_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
exercise_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
outdoorsprior_2_a9c5da_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
worry_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
sad_happy_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
relax_anxious_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
restless_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
tired_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
focus_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
irritable_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
lonely_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
media_tv_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
media_social_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
media_games_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
other_concern_child_12,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
adult_survey_age_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
vaccine_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_1_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_2_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_3_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_4_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_5_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_6_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_7_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_8_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_9_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_10_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
new_diag_symptoms_11_18,PreVAIL kIds,phs002609.v1.p1,1R61HD105613-01,rad_023_613-01,tier3
study_id,PreVAIL kIds,phs002781.v1.p1,1R61HD105618-01,rad_023_618-01,tier1
location,PreVAIL kIds,phs002781.v1.p1,1R61HD105618-01,rad_023_618-01,tier3
count,PreVAIL kIds,phs002781.v1.p1,1R61HD105618-01,rad_023_618-01,tier3
gene,PreVAIL kIds,phs002781.v1.p1,1R61HD105618-01,rad_023_618-01,tier3
study_id,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier1
medical_center,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
age_group_enroll,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
sex,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier1
race,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier1
ethnicity,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier1
cohort_type,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
prevalent_incident_case,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
enrolled,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
not_enrolled___0,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
not_enrolled___1,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
not_enrolled___2,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
not_enrolled___3,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
not_enrolled___4,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
not_enrolled_oth,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
enroll_date,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
biospecimens,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
parent_enroll,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
parent_biospecimen,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
zip_code,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
insurance,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier1
date_dx_mildasx,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
admission_date,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
discharge_date,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
icu_stay,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
discharge_location,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
rehab_facility,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
chronic_care_facility,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
neuro_function_pre_illness,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
neuro_func_disc,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
reinfection,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
reinfection_when,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
reinfection_sev,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
reinfection_notes,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
vacc_rec,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
vacc_rec_date,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
vacc_brand,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
vacc_series,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
booster,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
booster_date,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
booster_brand,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
sec_booster,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
prescription_meds___1,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
prescription_meds___2,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
prescription_meds___3,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
prescription_meds___4,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
prescription_meds___5,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
prescription_meds___6,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
prescription_meds___7,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
prescription_meds___8,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
steroid_when,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___1,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___2,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___3,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___4,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___5,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___6,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___7,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___8,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___9,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___10,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___11,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___12,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
immunosuppressive_drugs___13,PreVAIL kIds,phs002569.v1.p1,1R61HD105619-01,rad_023_619-01,tier3
